0 0 0.0
1 1 0.0
2 2 0.0
3 3 0.0
4 4 0.0
5 5 0.0
6 6 0.0
7 7 0.0
8 8 0.0
9 9 0.0
10 1 0.0
11 2 0.0
12 3 0.0
13 4 0.0
14 5 0.0
15 6 0.0
16 7 0.0
17 8 0.0
18 9 0.0
19 10 0.0
20 2 0.0
21 3 0.0
22 4 0.0
23 5 0.0
24 6 0.0
25 7 0.0
26 8 0.0
27 9 0.0
28 10 0.0
29 11 0.0
30 3 0.0
31 4 0.0
32 5 0.0
33 6 0.0
34 7 0.0
35 8 0.0
36 9 0.0
37 10 0.0
38 11 0.0
39 12 0.0
40 4 0.0
41 5 0.0
42 6 0.0
43 7 0.0
44 8 0.0
45 9 0.0
46 10 0.0
47 11 0.0
48 12 0.0
49 13 0.0
50 5 0.0
51 6 0.0
52 7 0.0
53 8 0.0
54 9 0.0
55 10 0.0
56 11 0.0
57 12 0.0
58 13 0.0
59 14 0.0
60 6 0.0
61 7 0.0
62 8 0.0
63 9 0.0
64 10 0.0
65 11 0.0
66 12 0.0
67 13 0.0
68 14 0.0
69 15 0.0
70 7 0.0
71 8 0.0
72 9 0.0
73 10 0.0
74 11 0.0
75 12 0.0
76 13 0.0
77 14 0.0
78 15 0.0
79 16 0.0
80 8 0.0
81 9 0.0
82 10 0.0
83 11 0.0
84 12 0.0
85 13 0.0
86 14 0.0
87 15 0.0
88 16 0.0
89 17 0.0
90 9 0.0
91 10 0.0
92 11 0.0
93 12 0.0
94 13 0.0
95 14 0.0
96 15 0.0
97 16 0.0
98 17 0.0
99 18 0.0
100 1 0.0
101 2 0.0
102 3 0.0
103 4 0.0
104 5 0.0
105 6 0.0
106 7 0.0
107 8 0.0
108 9 0.0
109 10 0.0
110 2 0.0
111 3 0.0
112 4 0.0
113 5 0.0
114 6 0.0
115 7 0.0
116 8 0.0
117 9 0.0
118 10 0.0
119 11 0.0
120 3 0.0
121 4 0.0
122 5 0.0
123 6 0.0
124 7 0.0
125 8 0.0
126 9 0.0
127 10 0.0
128 11 0.0
129 12 0.0
130 4 0.0
131 5 0.0
132 6 0.0
133 7 0.0
134 8 0.0
135 9 0.0
136 10 0.0
137 11 0.0
138 12 0.0
139 13 0.0
140 5 0.0
141 6 0.0
142 7 0.0
143 8 0.0
144 9 0.0
145 10 0.0
146 11 0.0
147 12 0.0
148 13 0.0
149 14 0.0
150 6 0.0
151 7 0.0
152 8 0.0
153 9 0.0
154 10 0.0
155 11 0.0
156 12 0.0
157 13 0.0
158 14 0.0
159 15 0.0
160 7 0.0
161 8 0.0
162 9 0.0
163 10 0.0
164 11 0.0
165 12 0.0
166 13 0.0
167 14 0.0
168 15 0.0
169 16 0.0
170 8 0.0
171 9 0.0
172 10 0.0
173 11 0.0
174 12 0.0
175 13 0.0
176 14 0.0
177 15 0.0
178 16 0.0
179 17 0.0
180 9 0.0
181 10 0.0
182 11 0.0
183 12 0.0
184 13 0.0
185 14 0.0
186 15 0.0
187 16 0.0
188 17 0.0
189 18 0.0
190 10 0.0
191 11 0.0
192 12 0.0
193 13 0.0
194 14 0.0
195 15 0.0
196 16 0.0
197 17 0.0
198 18 0.0
199 19 0.0
200 2 0.0
201 3 0.0
202 4 0.0
203 5 0.0
204 6 0.0
205 7 0.0
206 8 0.0
207 9 0.0
208 10 0.0
209 11 0.0
210 3 0.0
211 4 0.0
212 5 0.0
213 6 0.0
214 7 0.0
215 8 0.0
216 9 0.0
217 10 0.0
218 11 0.0
219 12 0.0
220 4 0.0
221 5 0.0
222 6 0.0
223 7 0.0
224 8 0.0
225 9 0.0
226 10 0.0
227 11 0.0
228 12 0.0
229 13 0.0
230 5 0.0
231 6 0.0
232 7 0.0
233 8 0.0
234 9 0.0
235 10 0.0
236 11 0.0
237 12 0.0
238 13 0.0
239 14 0.0
240 6 0.0
241 7 0.0
242 8 0.0
243 9 0.0
244 10 0.0
245 11 0.0
246 12 0.0
247 13 0.0
248 14 0.0
249 15 0.0
250 7 0.0
251 8 0.0
252 9 0.0
253 10 0.0
254 11 0.0
255 12 0.0
256 13 0.0
257 14 0.0
258 15 0.0
259 16 0.0
260 8 0.0
261 9 0.0
262 10 0.0
263 11 0.0
264 12 0.0
265 13 0.0
266 14 0.0
267 15 0.0
268 16 0.0
269 17 0.0
270 9 0.0
271 10 0.0
272 11 0.0
273 12 0.0
274 13 0.0
275 14 0.0
276 15 0.0
277 16 0.0
278 17 0.0
279 18 0.0
280 10 0.0
281 11 0.0
282 12 0.0
283 13 0.0
284 14 0.0
285 15 0.0
286 16 0.0
287 17 0.0
288 18 0.0
289 19 0.0
290 11 0.0
291 12 0.0
292 13 0.0
293 14 0.0
294 15 0.0
295 16 0.0
296 17 0.0
297 18 0.0
298 19 0.0
299 20 0.0
300 3 0.0
301 4 0.0
302 5 0.0
303 6 0.0
304 7 0.0
305 8 0.0
306 9 0.0
307 10 0.0
308 11 0.0
309 12 0.0
310 4 0.0
311 5 0.0
312 6 0.0
313 7 0.0
314 8 0.0
315 9 0.0
316 10 0.0
317 11 0.0
318 12 0.0
319 13 0.0
320 5 0.0
321 6 0.0
322 7 0.0
323 8 0.0
324 9 0.0
325 10 0.0
326 11 0.0
327 12 0.0
328 13 0.0
329 14 0.0
330 6 0.0
331 7 0.0
332 8 0.0
333 9 0.0
334 10 0.0
335 11 0.0
336 12 0.0
337 13 0.0
338 14 0.0
339 15 0.0
340 7 0.0
341 8 0.0
342 9 0.0
343 10 0.0
344 11 0.0
345 12 0.0
346 13 0.0
347 14 0.0
348 15 0.0
349 16 0.0
350 8 0.0
351 9 0.0
352 10 0.0
353 11 0.0
354 12 0.0
355 13 0.0
356 14 0.0
357 15 0.0
358 16 0.0
359 17 0.0
360 9 0.0
361 10 0.0
362 11 0.0
363 12 0.0
364 13 0.0
365 14 0.0
366 15 0.0
367 16 0.0
368 17 0.0
369 18 0.0
370 10 0.0
371 11 0.0
372 12 0.0
373 13 0.0
374 14 0.0
375 15 0.0
376 16 0.0
377 17 0.0
378 18 0.0
379 19 0.0
380 11 0.0
381 12 0.0
382 13 0.0
383 14 0.0
384 15 0.0
385 16 0.0
386 17 0.0
387 18 0.0
388 19 0.0
389 20 0.0
390 12 0.0
391 13 0.0
392 14 0.0
393 15 0.0
394 16 0.0
395 17 0.0
396 18 0.0
397 19 0.0
398 20 0.0
399 21 0.0
400 4 0.0
401 5 0.0
402 6 0.0
403 7 0.0
404 8 0.0
405 9 0.0
406 10 0.0
407 11 0.0
408 12 0.0
409 13 0.0
410 5 0.0
411 6 0.0
412 7 0.0
413 8 0.0
414 9 0.0
415 10 0.0
416 11 0.0
417 12 0.0
418 13 0.0
419 14 0.0
420 6 0.0
421 7 0.0
422 8 0.0
423 9 0.0
424 10 0.0
425 11 0.0
426 12 0.0
427 13 0.0
428 14 0.0
429 15 0.0
430 7 0.0
431 8 0.0
432 9 0.0
433 10 0.0
434 11 0.0
435 12 0.0
436 13 0.0
437 14 0.0
438 15 0.0
439 16 0.0
440 8 0.0
441 9 0.0
442 10 0.0
443 11 0.0
444 12 0.0
445 13 0.0
446 14 0.0
447 15 0.0
448 16 0.0
449 17 0.0
450 9 0.0
451 10 0.0
452 11 0.0
453 12 0.0
454 13 0.0
455 14 0.0
456 15 0.0
457 16 0.0
458 17 0.0
459 18 0.0
460 10 0.0
461 11 0.0
462 12 0.0
463 13 0.0
464 14 0.0
465 15 0.0
466 16 0.0
467 17 0.0
468 18 0.0
469 19 0.0
470 11 0.0
471 12 0.0
472 13 0.0
473 14 0.0
474 15 0.0
475 16 0.0
476 17 0.0
477 18 0.0
478 19 0.0
479 20 0.0
480 12 0.0
481 13 0.0
482 14 0.0
483 15 0.0
484 16 0.0
485 17 0.0
486 18 0.0
487 19 0.0
488 20 0.0
489 21 0.0
490 13 0.0
491 14 0.0
492 15 0.0
493 16 0.0
494 17 0.0
495 18 0.0
496 19 0.0
497 20 0.0
498 21 0.0
499 22 0.0
500 5 0.0
501 6 0.0
502 7 0.0
503 8 0.0
504 9 0.0
505 10 0.0
506 11 0.0
507 12 0.0
508 13 0.0
509 14 0.0
510 6 0.0
511 7 0.0
512 8 0.0
513 9 0.0
514 10 0.0
515 11 0.0
516 12 0.0
517 13 0.0
518 14 0.0
519 15 0.0
520 7 0.0
521 8 0.0
522 9 0.0
523 10 0.0
524 11 0.0
525 12 0.0
526 13 0.0
527 14 0.0
528 15 0.0
529 16 0.0
530 8 0.0
531 9 0.0
532 10 0.0
533 11 0.0
534 12 0.0
535 13 0.0
536 14 0.0
537 15 0.0
538 16 0.0
539 17 0.0
540 9 0.0
541 10 0.0
542 11 0.0
543 12 0.0
544 13 0.0
545 14 0.0
546 15 0.0
547 16 0.0
548 17 0.0
549 18 0.0
550 10 0.0
551 11 0.0
552 12 0.0
553 13 0.0
554 14 0.0
555 15 0.0
556 16 0.0
557 17 0.0
558 18 0.0
559 19 0.0
560 11 0.0
561 12 0.0
562 13 0.0
563 14 0.0
564 15 0.0
565 16 0.0
566 17 0.0
567 18 0.0
568 19 0.0
569 20 0.0
570 12 0.0
571 13 0.0
572 14 0.0
573 15 0.0
574 16 0.0
575 17 0.0
576 18 0.0
577 19 0.0
578 20 0.0
579 21 0.0
580 13 0.0
581 14 0.0
582 15 0.0
583 16 0.0
584 17 0.0
585 18 0.0
586 19 0.0
587 20 0.0
588 21 0.0
589 22 0.0
590 14 0.0
591 15 0.0
592 16 0.0
593 17 0.0
594 18 0.0
595 19 0.0
596 20 0.0
597 21 0.0
598 22 0.0
599 23 0.0
600 6 0.0
601 7 0.0
602 8 0.0
603 9 0.0
604 10 0.0
605 11 0.0
606 12 0.0
607 13 0.0
608 14 0.0
609 15 0.0
610 7 0.0
611 8 0.0
612 9 0.0
613 10 0.0
614 11 0.0
615 12 0.0
616 13 0.0
617 14 0.0
618 15 0.0
619 16 0.0
620 8 0.0
621 9 0.0
622 10 0.0
623 11 0.0
624 12 0.0
625 13 0.0
626 14 0.0
627 15 0.0
628 16 0.0
629 17 0.0
630 9 0.0
631 10 0.0
632 11 0.0
633 12 0.0
634 13 0.0
635 14 0.0
636 15 0.0
637 16 0.0
638 17 0.0
639 18 0.0
640 10 0.0
641 11 0.0
642 12 0.0
643 13 0.0
644 14 0.0
645 15 0.0
646 16 0.0
647 17 0.0
648 18 0.0
649 19 0.0
650 11 0.0
651 12 0.0
652 13 0.0
653 14 0.0
654 15 0.0
655 16 0.0
656 17 0.0
657 18 0.0
658 19 0.0
659 20 0.0
660 12 0.0
661 13 0.0
662 14 0.0
663 15 0.0
664 16 0.0
665 17 0.0
666 18 0.0
667 19 0.0
668 20 0.0
669 21 0.0
670 13 0.0
671 14 0.0
672 15 0.0
673 16 0.0
674 17 0.0
675 18 0.0
676 19 0.0
677 20 0.0
678 21 0.0
679 22 0.0
680 14 0.0
681 15 0.0
682 16 0.0
683 17 0.0
684 18 0.0
685 19 0.0
